MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59794.281227,r,16.228,0.053,negative,,
59791.202164,r,16.209,0.056,negative,,
59789.367789,g,18.767,0.083,negative,,
59789.240405,r,16.243,0.035,negative,,
59787.310509,r,16.226,0.056,negative,,
59787.241366,g,18.749,0.088,negative,,
59785.324745,g,18.760,0.081,negative,,
59785.299549,r,16.220,0.030,negative,,
59783.381424,r,16.184,0.045,negative,,
59783.299618,g,18.766,0.073,negative,,
59781.372442,g,18.756,0.078,negative,,
59781.268299,g,18.715,0.097,negative,,
59779.326632,r,16.249,0.047,negative,,
59779.264595,r,16.232,0.053,negative,,
59776.339861,r,16.241,0.043,negative,,
59776.237951,r,16.223,0.050,negative,,
59774.276481,r,16.221,0.043,negative,,
59774.220243,r,16.218,0.048,negative,,
59772.406528,r,16.219,0.042,negative,,
59772.310394,r,16.241,0.049,negative,,
59770.280474,g,18.789,0.087,negative,,
59770.218646,g,18.659,0.106,negative,,
59768.347002,g,18.699,0.071,negative,,
59765.388206,g,18.755,0.094,negative,,
59765.343009,r,16.261,0.044,negative,,
59763.381644,g,18.779,0.074,negative,,
59763.311482,r,16.230,0.040,negative,,
59761.363877,r,16.219,0.040,negative,,
59761.307176,g,18.725,0.089,negative,,
59759.328634,r,16.231,0.047,negative,,
59759.283148,g,18.741,0.068,negative,,
59757.303356,g,18.690,0.076,negative,,
59757.265023,g,18.754,0.075,negative,,
59755.308495,r,16.214,0.037,negative,,
59752.308183,g,18.709,0.078,negative,,
59750.347789,r,16.239,0.036,negative,,
59750.265359,g,18.699,0.098,negative,,
59748.329306,r,16.228,0.043,negative,,
59748.264491,g,18.801,0.086,negative,,
59743.385440,g,18.746,0.172,negative,,
59743.306898,r,16.238,0.039,negative,,
59741.317176,r,16.214,0.041,negative,,
59741.235012,g,18.646,0.094,negative,,
59739.369734,g,18.686,0.082,negative,,
59739.276424,r,16.236,0.041,negative,,
59736.455451,g,18.748,0.073,negative,,
59736.434641,r,16.232,0.043,negative,,
59734.306100,g,18.683,0.106,negative,,
59734.262836,r,16.200,0.048,negative,,
59732.427431,g,18.738,0.070,negative,,
59732.389236,r,16.237,0.055,negative,,
59730.411852,r,16.215,0.042,negative,,
59730.388472,g,18.748,0.082,negative,,
59727.366771,g,18.713,0.128,negative,,
59727.321470,r,16.263,0.039,negative,,
59725.385833,r,16.233,0.039,negative,,
59725.345035,g,18.749,0.075,negative,,
59723.412998,g,18.805,0.086,negative,,
59723.323218,r,16.215,0.045,negative,,
59721.406250,r,16.233,0.037,negative,,
59721.322847,r,16.214,0.039,negative,,
59718.298947,r,16.220,0.043,negative,,
59718.221458,r,16.226,0.040,negative,,
59714.411991,r,16.234,0.034,negative,,
59712.428426,g,18.831,0.108,negative,,
59712.363958,r,16.212,0.038,negative,,
59710.447870,g,18.716,0.102,negative,,
59710.363113,r,16.240,0.032,negative,,
59708.431435,r,16.241,0.042,negative,,
59708.345532,r,16.253,0.034,negative,,
59702.371690,r,16.214,0.036,negative,,
59702.306424,g,18.762,0.081,negative,,
59700.362847,g,18.769,0.105,negative,,
59700.303484,r,16.216,0.047,negative,,
59698.426018,g,18.737,0.090,negative,,
59698.391771,r,16.234,0.036,negative,,
59696.453333,r,16.231,0.036,negative,,
59696.198993,g,18.732,0.088,negative,,
59694.426678,g,18.757,0.162,negative,,
59694.279155,r,16.227,0.043,negative,,
59690.470683,r,16.235,0.036,negative,,
59690.424988,g,18.707,0.089,negative,,
59687.454178,g,18.802,0.131,negative,,
59687.382720,r,16.232,0.042,negative,,
59684.464144,g,18.729,0.127,negative,,
59684.400544,r,16.217,0.053,negative,,
59682.409815,g,18.827,0.123,negative,,
59682.345775,r,16.247,0.044,negative,,
59679.283611,g,18.725,0.110,negative,,
59679.240185,r,16.232,0.051,negative,,
59677.406979,r,16.222,0.046,negative,,
59677.304757,g,18.734,0.096,negative,,
59675.388727,g,18.723,0.082,negative,,
59675.345567,r,16.217,0.047,negative,,
59673.343287,g,18.739,0.096,negative,,
59673.343287,g,18.731,0.095,negative,,
59673.303484,r,16.232,0.035,negative,,
59673.303484,r,16.231,0.035,negative,,
59641.368947,r,16.236,0.050,negative,,
59641.347755,g,18.754,0.076,negative,,
59639.506100,r,16.258,0.032,negative,,
59639.387465,g,18.795,0.095,negative,,
59637.407234,r,16.243,0.038,negative,,
59637.363785,g,18.803,0.110,negative,,
59630.517292,r,16.227,0.044,negative,,
59630.410880,g,18.669,0.081,negative,,
59628.474884,r,16.264,0.034,negative,,
59625.404514,r,16.243,0.037,negative,,
59625.390150,g,18.600,0.137,negative,,
59623.427072,g,19.517,,limit,,
59623.414780,r,16.238,0.040,negative,,
59600.486308,r,16.238,0.042,negative,,
59600.472130,g,18.824,0.105,negative,,
59523.097488,r,16.223,0.046,negative,,
59521.140428,r,16.230,0.036,negative,,
59521.122257,g,18.794,0.090,negative,,
59512.149398,r,16.219,0.041,negative,,
59510.159745,r,16.211,0.077,negative,,
59510.124062,g,18.716,0.137,negative,,
59504.178831,g,18.776,0.133,negative,,
59504.133623,r,16.224,0.044,negative,,
