MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58636.281470,g,17.391,0.050,positive,,
58636.264861,g,17.384,0.044,positive,,
58636.264375,g,17.302,0.044,positive,,
58634.229363,g,17.350,0.053,positive,,
58633.306586,r,16.031,0.039,positive,,
58633.262431,g,17.371,0.049,positive,,
58633.238785,g,17.280,0.045,positive,,
58633.213692,g,17.343,0.057,positive,,
58633.193322,r,16.014,0.032,positive,,
58633.192847,r,16.000,0.038,positive,,
58628.321933,r,15.984,0.032,positive,,
58628.225556,g,17.310,0.047,positive,,
58628.205613,g,17.268,0.047,positive,,
58628.201458,g,17.240,0.047,positive,,
58622.165671,g,17.237,0.065,positive,,
58619.256030,g,17.236,0.058,positive,,
58619.247176,g,17.157,0.057,positive,,
58619.243519,g,17.236,0.055,positive,,
58619.243067,g,17.150,0.050,positive,,
58619.200926,r,15.902,0.038,positive,,
58619.200475,r,15.913,0.032,positive,,
58619.198634,r,15.898,0.033,positive,,
58618.204826,r,15.882,0.028,positive,,
58616.250000,g,17.120,0.035,positive,,
58616.246574,g,17.146,0.052,positive,,
58616.245220,g,17.207,0.045,positive,,
58616.180266,r,15.872,0.032,positive,,
58616.176817,r,15.877,0.032,positive,,
58616.163646,r,15.904,0.030,positive,,
58616.160845,r,15.876,0.042,positive,,
58612.265637,g,17.166,0.048,positive,,
58612.265185,g,17.083,0.045,positive,,
58612.220116,r,15.858,0.033,positive,,
58612.219664,r,15.835,0.030,positive,,
58612.218762,r,15.831,0.027,positive,,
58612.217407,r,15.860,0.031,positive,,
58612.182488,g,17.053,0.055,positive,,
58612.182037,g,17.123,0.043,positive,,
58609.204745,g,17.062,0.035,positive,,
58609.204294,g,17.044,0.041,positive,,
58608.261111,r,15.783,0.029,positive,,
58606.451713,g,17.013,0.045,positive,,
58606.429526,g,17.035,0.047,positive,,
58606.409271,g,17.011,0.050,positive,,
58606.388762,g,17.000,0.044,positive,,
58606.237037,r,15.773,0.025,positive,,
58606.229363,r,15.809,0.032,positive,,
58606.228438,r,15.803,0.034,positive,,
58606.202400,r,20.557,,limit,,
58606.191806,r,15.813,0.025,positive,,
58602.279479,r,15.789,0.027,positive,,
58602.219757,g,17.119,0.059,positive,,
58600.225104,g,16.922,0.049,positive,,
58600.197014,g,16.932,0.035,positive,,
58599.202998,g,16.998,0.046,positive,,
58599.199734,g,16.948,0.041,positive,,
58599.164132,r,15.747,0.029,positive,,
58597.343715,r,15.707,0.029,positive,,
58597.317963,r,15.712,0.039,positive,,
58597.280880,g,16.963,0.038,positive,,
58597.264433,g,16.884,0.039,positive,,
58596.222257,g,16.967,0.036,positive,,
58596.199618,g,16.948,0.038,positive,,
58594.344282,r,15.685,0.028,positive,,
58594.343808,r,15.699,0.026,positive,,
58594.219954,g,16.894,0.050,positive,,
58594.207268,g,16.827,0.049,positive,,
58593.287257,r,15.658,0.021,positive,,
58592.289560,r,15.629,0.030,positive,,
58592.266111,r,15.714,0.030,positive,,
58592.261053,r,15.668,0.033,positive,,
58592.182905,g,16.939,0.045,positive,,
58592.161979,g,16.874,0.045,positive,,
58591.414850,r,15.662,0.027,positive,,
58591.361713,r,15.742,0.029,positive,,
58591.217674,g,16.824,0.042,positive,,
58591.194815,g,16.806,0.036,positive,,
58589.362928,g,16.876,0.101,positive,,
58589.267326,r,15.659,0.025,positive,,
58589.214931,r,15.761,0.034,positive,,
58589.209826,r,15.686,0.039,positive,,
58589.155278,g,16.839,0.041,positive,,
58587.326516,g,16.764,0.052,positive,,
58587.323264,g,16.851,0.045,positive,,
58587.282662,r,15.625,0.027,positive,,
58587.265301,r,15.635,0.030,positive,,
58586.266806,g,16.841,0.036,positive,,
58586.222049,r,15.627,0.029,positive,,
58586.220208,r,15.616,0.043,positive,,
58586.181030,g,16.758,0.039,positive,,
58584.305914,r,15.577,0.023,positive,,
58584.303137,r,15.598,0.027,positive,,
58584.274398,g,16.770,0.051,positive,,
58584.269282,g,16.765,0.041,positive,,
58583.270741,r,15.589,0.031,positive,,
58583.267072,r,15.589,0.023,positive,,
58582.227600,r,20.705,,limit,,
58580.321435,r,15.568,0.038,positive,,
58580.290301,r,15.565,0.029,positive,,
58580.288924,r,15.579,0.030,positive,,
58580.269201,g,16.715,0.029,positive,,
58580.268750,g,16.772,0.040,positive,,
58580.263229,g,16.762,0.036,positive,,
58580.262778,g,16.747,0.033,positive,,
58575.389144,r,15.519,0.044,positive,,
58575.386829,r,15.538,0.033,positive,,
58575.307095,g,16.704,0.042,positive,,
58575.306643,g,16.648,0.041,positive,,
58575.282708,g,16.713,0.044,positive,,
58575.282257,g,16.640,0.036,positive,,
58575.244549,r,15.521,0.040,positive,,
58575.244097,r,15.551,0.038,positive,,
58574.238356,r,15.387,0.032,positive,,
58572.327662,g,16.626,0.030,positive,,
58572.325787,g,16.688,0.019,positive,,
58572.303854,r,15.477,0.032,positive,,
58572.303403,r,15.489,0.024,positive,,
58572.284074,r,15.505,0.033,positive,,
58572.283623,r,15.499,0.029,positive,,
58572.269282,g,16.608,0.037,positive,,
58572.267037,g,16.676,0.040,positive,,
58567.330278,r,15.458,0.036,positive,,
58567.328021,r,15.464,0.025,positive,,
58567.324757,r,15.438,0.029,positive,,
58567.305602,g,16.510,0.058,positive,,
58567.239931,r,15.463,0.036,positive,,
58562.350405,r,15.419,0.021,positive,,
58562.310208,g,16.549,0.061,positive,,
58562.256933,g,16.583,0.041,positive,,
58559.343715,g,16.604,0.045,positive,,
58559.340058,g,16.505,0.035,positive,,
58559.327396,g,16.463,0.036,positive,,
58559.276516,r,15.386,0.031,positive,,
58559.276030,r,15.376,0.026,positive,,
58559.262026,r,15.407,0.029,positive,,
58558.214410,r,15.326,0.023,positive,,
58556.365972,g,16.419,0.047,positive,,
58556.360440,g,16.413,0.046,positive,,
58556.353576,g,16.470,0.044,positive,,
58556.199583,r,15.401,0.030,positive,,
58546.280914,g,16.315,0.033,positive,,
58546.280910,g,20.637,,limit,,
58546.280428,g,16.332,0.040,positive,,
58546.262720,g,16.324,0.040,positive,,
58546.261319,g,16.285,0.044,positive,,
58543.365544,r,15.163,0.038,positive,,
58543.364572,r,15.236,0.029,positive,,
58543.350451,r,15.236,0.024,positive,,
58543.303993,g,16.288,0.034,positive,,
58543.303495,g,16.282,0.029,positive,,
58543.288090,g,16.036,0.112,positive,,
58543.256181,r,15.215,0.026,positive,,
58540.267546,r,15.184,0.028,positive,,
58538.365301,r,15.208,0.027,positive,,
58538.362720,r,15.207,0.044,positive,,
58538.351215,r,15.196,0.036,positive,,
58538.322419,g,16.352,0.042,positive,,
58538.321956,g,16.239,0.040,positive,,
58538.305498,g,16.233,0.050,positive,,
58538.284815,g,16.149,0.059,positive,,
58538.220428,r,15.279,0.082,positive,,
58534.428611,r,15.119,0.034,positive,,
58534.428148,r,15.101,0.034,positive,,
58534.385174,r,15.132,0.031,positive,,
58534.352778,r,15.117,0.019,positive,,
58534.300185,g,16.155,0.034,positive,,
58534.287373,g,16.111,0.058,positive,,
58534.286898,g,16.130,0.031,positive,,
58534.267650,g,16.956,0.055,positive,,
58526.519167,r,14.994,0.023,positive,,
58526.450625,g,16.063,0.018,positive,,
58526.450174,g,16.034,0.024,positive,,
58526.449224,g,16.075,0.035,positive,,
58526.448773,g,16.009,0.022,positive,,
58522.536736,r,14.877,0.034,positive,,
58522.536262,r,14.867,0.028,positive,,
58522.486875,g,15.951,0.033,positive,,
58522.486424,g,15.821,0.040,positive,,
58522.444769,g,15.862,0.025,positive,,
58522.444306,g,15.823,0.040,positive,,
58514.471875,g,15.203,0.017,positive,,
58514.471412,g,15.310,0.036,positive,,
58514.447037,g,15.276,0.059,positive,,
58514.431389,r,14.370,0.023,positive,,
58514.430938,r,14.393,0.024,positive,,
58514.427905,r,14.389,0.025,positive,,
58514.405752,r,14.369,0.030,positive,,
58511.455243,g,14.996,0.028,positive,,
58511.454792,g,15.139,0.033,positive,,
58511.451550,g,20.354,,limit,,
58511.403808,r,14.234,0.018,positive,,
58511.402813,r,14.214,0.021,positive,,
58511.402813,r,14.214,0.021,positive,,
58511.387697,r,14.210,0.019,positive,,
58508.551806,g,14.821,0.032,positive,,
58508.551331,g,14.842,0.022,positive,,
58508.549873,g,14.863,0.019,positive,,
58508.536898,g,14.789,0.028,positive,,
58508.486829,r,14.102,0.020,positive,,
58508.486377,r,14.099,0.016,positive,,
58508.471910,r,14.087,0.023,positive,,
58508.465278,r,14.101,0.024,positive,,
58505.537095,r,14.021,0.018,positive,,
58505.536632,r,14.017,0.022,positive,,
58505.475521,g,14.681,0.025,positive,,
58505.445069,g,14.736,0.020,positive,,
58505.432951,g,14.707,0.016,positive,,
58505.432500,g,14.708,0.019,positive,,
58502.554526,r,13.980,0.024,positive,,
58502.537257,r,13.985,0.031,positive,,
58502.535393,r,14.014,0.019,positive,,
58502.534931,r,13.958,0.021,positive,,
58502.475058,g,14.623,0.033,positive,,
58502.446424,g,14.603,0.027,positive,,
58494.517755,g,14.582,0.034,positive,,
58494.516319,g,14.633,0.021,positive,,
58494.492118,g,14.647,0.029,positive,,
58494.491655,g,14.579,0.020,positive,,
58494.447990,r,20.473,,limit,,
58491.558588,r,14.026,0.024,positive,,
58491.558137,r,14.004,0.022,positive,,
58491.554838,r,14.009,0.024,positive,,
58491.489005,g,14.637,0.021,positive,,
58491.487593,g,14.689,0.024,positive,,
58491.487130,g,14.603,0.025,positive,,
58491.486215,g,14.584,0.022,positive,,
58486.547917,g,14.680,0.017,positive,,
58486.547454,g,14.641,0.019,positive,,
58486.534329,g,14.621,0.022,positive,,
58486.532963,g,14.674,0.026,positive,,
58486.513171,r,14.038,0.019,positive,,
58486.511724,r,14.047,0.025,positive,,
58486.489676,r,14.108,0.037,positive,,
58486.488276,r,14.085,0.023,positive,,
58480.537650,g,14.707,0.024,positive,,
58480.507616,g,14.800,0.017,positive,,
58480.506204,g,14.740,0.018,positive,,
58480.505752,g,14.712,0.017,positive,,
58476.552558,g,14.858,0.025,positive,,
58476.527349,r,14.173,0.035,positive,,
58474.490475,r,14.197,0.028,positive,,
58471.552789,r,14.343,0.023,positive,,
58471.552338,r,14.253,0.020,positive,,
58471.511933,g,14.892,0.021,positive,,
58471.511470,g,14.835,0.027,positive,,
58467.486400,g,19.756,,limit,,
58467.485910,g,19.215,,limit,,
58467.466170,g,17.580,,limit,,
58464.508380,g,15.078,0.033,positive,,
58464.494900,g,20.552,,limit,,
58464.492998,g,15.031,0.023,positive,,
58461.493507,g,15.054,0.033,positive,,
58461.492060,g,15.178,0.032,positive,,
58461.468449,g,15.086,0.032,positive,,
58450.514167,g,15.461,0.029,positive,,
58450.491343,g,15.427,0.031,positive,,
58450.490891,g,15.496,0.028,positive,,
58450.489433,g,15.452,0.030,positive,,
58447.526701,r,14.934,0.024,positive,,
58447.485891,r,14.952,0.030,positive,,
58447.471447,r,14.933,0.020,positive,,
58447.447940,r,14.936,0.025,positive,,
58447.446991,r,14.912,0.031,positive,,
58443.491053,g,15.843,0.033,positive,,
58443.471169,r,15.100,0.035,positive,,
58443.470706,r,15.099,0.035,positive,,
58443.428032,r,15.120,0.034,positive,,
58443.427569,r,15.107,0.033,positive,,
58440.551956,r,15.220,0.039,positive,,
58440.550081,r,15.226,0.031,positive,,
58440.549618,r,15.207,0.031,positive,,
58440.528345,r,15.236,0.026,positive,,
58440.469838,g,15.976,0.025,positive,,
58440.469375,g,16.001,0.036,positive,,
58440.468900,g,15.951,0.036,positive,,
58440.451181,g,15.365,0.069,positive,,
58432.551111,r,15.481,0.027,positive,,
58432.550660,r,15.504,0.031,positive,,
58432.547419,r,15.493,0.028,positive,,
58432.524745,r,15.456,0.033,positive,,
58432.488287,g,16.137,0.039,positive,,
58432.487338,g,16.158,0.046,positive,,
58432.486875,g,16.215,0.034,positive,,
58432.468900,g,16.205,0.035,positive,,
58429.552616,r,15.599,0.031,positive,,
58429.552164,r,15.660,0.039,positive,,
58429.492720,g,16.365,0.047,positive,,
58429.472593,g,16.256,0.056,positive,,
58426.545174,r,15.793,0.039,positive,,
58426.530463,r,15.710,0.041,positive,,
58426.509688,r,15.799,0.048,positive,,
58426.464062,g,16.318,0.052,positive,,
58426.463611,g,16.502,0.064,positive,,
58423.534896,r,15.809,0.025,positive,,
58423.534433,r,15.772,0.030,positive,,
58423.489688,g,16.414,0.041,positive,,
58423.488310,g,16.405,0.040,positive,,
